USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
mheuer#9922,missing user address,58.34585966079148,0.0,0.0,0.0,58.34585966079148
jukren#8803,missing user address,56.72514133688061,0.0,0.0,0.0,56.72514133688061
AmwFund#0979,0x536c7e8f18d09d04697e0d2624b44bba575388c2,34.57532424343199,16.663856427378967,79.0,0.0,51.23918067081096
JessicaZartler#2263,missing user address,50.78250748254074,0.0,0.0,0.0,50.78250748254074
solsista#5370,missing user address,41.59843698037911,0.0,0.0,0.0,41.59843698037911
OddName#8763,missing user address,41.058197539075486,0.0,0.0,0.0,41.058197539075486
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,0.5402394413036249,39.86669449081803,189.0,0.0,40.40693393212165
David (please DYOR...)#4116,missing user address,39.437479215164615,0.0,0.0,0.0,39.437479215164615
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,21.06933821084137,0.0,0.0,18.049999999999997,39.11933821084136
calazki#3961,0xf48d4780a886900c263e72d475b1d8b0c7e5a987,0.0,38.81202003338898,184.0,0.0,38.81202003338898
osycross(🦎🦎)#5943,0xfe99402763531258875949d449db20157b77ec5c,0.0,38.81202003338898,184.0,0.0,38.81202003338898
Usua◎ Silver#2618,0x914c0e63f98a091e74b7c5e78993bb8de735ae74,0.0,37.124540901502506,176.0,0.0,37.124540901502506
shawn#7046,0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6,0.0,36.069866444073455,171.0,0.0,36.069866444073455
akrtws (TE Academy)#4246,missing user address,35.655803126039245,0.0,0.0,0.0,35.655803126039245
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,0.0,33.749582637729546,160.0,0.0,33.749582637729546
mateodaza#3156,missing user address,31.333887595610243,0.0,0.0,0.0,31.333887595610243
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,27.55221150648487,0.0,0.0,0.0,27.55221150648487
sacha 🐝#8437,missing user address,26.47173262387762,0.0,0.0,0.0,26.47173262387762
Letty#5399,missing user address,25.931493182573995,0.0,0.0,0.0,25.931493182573995
lEscanore#7764,missing user address,24.31077485866312,0.0,0.0,0.0,24.31077485866312
durgadas#9280,missing user address,22.690056534752244,0.0,0.0,0.0,22.690056534752244
barnabe#7926,missing user address,22.14981709344862,0.0,0.0,0.0,22.14981709344862
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,22.14981709344862,0.0,0.0,0.0,22.14981709344862
santigs#9769,missing user address,19.448619886930494,0.0,0.0,0.0,19.448619886930494
nic#9212,missing user address,18.90838044562687,0.0,0.0,0.0,18.90838044562687
Pat ✨#3662,missing user address,18.368141004323245,0.0,0.0,0.0,18.368141004323245
missing username,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,0.0,0.0,0.0,18.049999999999997,18.049999999999997
missing username,0x5303d37018b0e7e6f4fe8c706b7001735e5d430a,0.0,0.0,0.0,18.049999999999997,18.049999999999997
missing username,0xf9c171fb0480fac34289cc5791519fec1d7978c3,0.0,0.0,0.0,18.049999999999997,18.049999999999997
missing username,0xb22981ba3fe1de2325935c91a3b717168fb86714,0.0,0.0,0.0,18.049999999999997,18.049999999999997
missing username,0x00d18ca9782be1caef611017c2fbc1a39779a57c,0.0,0.0,0.0,18.049999999999997,18.049999999999997
missing username,0xdd505da2e2a8017f38a715948c6b6a2922ba27f0,0.0,0.0,0.0,18.049999999999997,18.049999999999997
gruad#1079,missing user address,17.827901563019623,0.0,0.0,0.0,17.827901563019623
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,0.0,14.976377295492487,71.0,0.0,14.976377295492487
Kris#8703,missing user address,14.046225473894246,0.0,0.0,0.0,14.046225473894246
fahern#7639,missing user address,11.345028267376122,0.0,0.0,0.0,11.345028267376122
Ekeneodigwe#1502,missing user address,9.184070502161624,0.0,0.0,0.0,9.184070502161624
mZ#3472,missing user address,8.643831060857998,0.0,0.0,0.0,8.643831060857998
elessar.eth#7945,missing user address,8.103591619554372,0.0,0.0,0.0,8.103591619554372
storypup#2167,missing user address,7.023112736947123,0.0,0.0,0.0,7.023112736947123
ZER8🧠#9093,missing user address,5.402394413036249,0.0,0.0,0.0,5.402394413036249
CMD Burrito#2759,missing user address,5.402394413036249,0.0,0.0,0.0,5.402394413036249
metaverde#2503,0x8aac40061e258d6e45fd13e214710abdf356285a,3.781676089125374,0.0,0.0,0.0,3.781676089125374
nathalia#0926,missing user address,3.241436647821749,0.0,0.0,0.0,3.241436647821749
vicente.eth#4828,missing user address,3.241436647821749,0.0,0.0,0.0,3.241436647821749
solarmkd#5631,missing user address,3.241436647821749,0.0,0.0,0.0,3.241436647821749
Wen#1934,missing user address,2.7011972065181244,0.0,0.0,0.0,2.7011972065181244
joseacabrerav#5399,missing user address,2.1609577652144996,0.0,0.0,0.0,2.1609577652144996
Piedra de mar#2107,missing user address,2.1609577652144996,0.0,0.0,0.0,2.1609577652144996
D8N1#8408,missing user address,2.1609577652144996,0.0,0.0,0.0,2.1609577652144996
MehighCB#4516,missing user address,2.1609577652144996,0.0,0.0,0.0,2.1609577652144996
BK#7471,missing user address,2.1609577652144996,0.0,0.0,0.0,2.1609577652144996
Gary Latta#3838,missing user address,2.1609577652144996,0.0,0.0,0.0,2.1609577652144996
xm3van#0929,missing user address,1.6207183239108744,0.0,0.0,0.0,1.6207183239108744
patriacaelum (Austin)#3496,missing user address,1.6207183239108744,0.0,0.0,0.0,1.6207183239108744
JustinKalland#0001,missing user address,1.6207183239108744,0.0,0.0,0.0,1.6207183239108744
Pronoia🐙🦘#2154,missing user address,1.0804788826072498,0.0,0.0,0.0,1.0804788826072498
theobtl#5976,missing user address,0.5402394413036249,0.0,0.0,0.0,0.5402394413036249
KZ Flyer#0926,missing user address,0.5402394413036249,0.0,0.0,0.0,0.5402394413036249
Atotsm#5719,missing user address,0.5402394413036249,0.0,0.0,0.0,0.5402394413036249
satorid#8361,missing user address,0.5402394413036249,0.0,0.0,0.0,0.5402394413036249
pavl#1561,missing user address,0.5402394413036249,0.0,0.0,0.0,0.5402394413036249
Huxwell#2172,missing user address,0.5402394413036249,0.0,0.0,0.0,0.5402394413036249
Lewwwk#4227,missing user address,0.5402394413036249,0.0,0.0,0.0,0.5402394413036249
